gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,1,Yes,Yes,20,No,No phone service,No,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,75.26131270827298,1505.2262541654595,Yes
Male,1,Yes,Yes,55,No,No phone service,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),43.81531665623916,2409.842416093154,No
Female,1,No,Yes,20,No,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),114.87176565960507,2297.4353131921016,Yes
Male,1,No,Yes,43,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),18.846993903284364,810.4207378412276,No
Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),104.38286520045995,2400.8058996105788,No
Female,0,No,Yes,44,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),57.63174705181034,2535.796870279655,Yes
Female,1,Yes,No,58,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),94.5888849413893,5486.155326600579,No
Female,1,No,No,62,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,109.52150820991122,6790.333509014496,Yes
Male,0,No,No,35,No,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,22.47597328414418,786.6590649450463,No
Male,0,Yes,Yes,65,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),113.17266986490951,7356.2235412191185,Yes
Female,1,No,No,50,No,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.53465596595797,3226.732798297898,No
Male,1,Yes,No,27,No,Yes,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,39.243022286976895,1059.5616017483762,No
Male,1,No,Yes,30,No,No phone service,No,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,58.680829760584345,1760.4248928175302,No
Male,0,No,Yes,63,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.9966684025177,6425.790109358615,No
Male,0,No,Yes,62,Yes,No phone service,No,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),28.905346099829007,1792.1314581893985,Yes
Male,1,Yes,No,40,Yes,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,106.42302450922799,4256.920980369119,No
Female,1,No,No,53,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,103.97843838130754,5510.857234209299,Yes
Male,1,No,No,55,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,54.83325653980182,3015.8291096891003,No
Male,1,Yes,Yes,28,No,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),113.70089004819222,3183.624921349382,Yes
Male,0,No,No,38,No,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),66.19486906870863,2515.4050246109277,No
Female,0,Yes,No,20,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,18.156562189042752,363.131243780855,Yes
Female,0,No,Yes,22,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),63.4773860066548,1396.5024921464055,No
Male,1,No,No,50,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),98.86348327970684,4943.174163985342,Yes
Male,0,Yes,Yes,34,No,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,109.34706215441186,3717.800113250003,No
Female,0,Yes,No,53,Yes,No phone service,No,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,29.123605326507224,1543.5510823048828,No
Male,0,Yes,No,45,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,56.91697755111291,2561.2639898000807,Yes
Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.77818247581719,2539.134583597397,No
Male,0,No,No,65,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),51.33456641880724,3336.746817222471,No
Female,1,No,Yes,57,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.46582722199835,6068.552151653907,No
Female,0,No,Yes,67,No,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),96.64468512952617,6475.193903678253,Yes
Female,0,No,No,22,No,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),20.203832589256333,444.48431696363934,Yes
Female,0,No,Yes,51,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.8859834947653,5043.18515823303,No
Female,1,Yes,Yes,54,No,No phone service,No,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),71.54395474918135,3863.373556455793,Yes
Female,0,Yes,No,66,No,No phone service,No,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),33.38760943869583,2203.582222953925,No
Male,1,No,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,98.66137123561117,5130.391304251781,No
Male,1,No,Yes,20,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),114.94748007405603,2298.9496014811207,No
Female,0,No,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),37.83543724842029,1967.4427369178552,No
Male,0,No,Yes,27,No,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),72.14873039042732,1948.0157205415376,Yes
Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.06295743795603,2884.951680576637,No
Male,0,No,Yes,27,No,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),118.46596488517113,3198.5810518996204,Yes
Female,0,No,No,39,No,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,104.27267897676825,4066.6344800939614,Yes
Male,0,No,Yes,62,Yes,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),111.6211274861454,6920.509904141015,No
Male,1,Yes,No,35,No,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,52.840592473607664,1849.4207365762682,No
Female,1,No,No,48,No,No phone service,No,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),45.589293629997286,2188.2860942398697,No
Female,0,No,No,19,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),102.4887583235125,1947.2864081467376,No
Male,0,Yes,Yes,69,No,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),91.59999817625621,6320.399874161678,No
Female,0,Yes,Yes,62,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.7724739278213,6867.89338352492,No
Male,0,No,Yes,67,Yes,No phone service,No,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,54.13293893787721,3626.9069088377732,Yes
Male,1,No,Yes,72,No,No phone service,No,No,No,No,No,No,No,Two year,No,Electronic check,38.47419212338778,2770.14183288392,Yes
Female,0,No,Yes,37,No,No phone service,No,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,40.12617653151482,1484.6685316660485,Yes
Male,1,No,No,52,No,No phone service,No,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),62.83959963638753,3267.659181092152,Yes
Female,1,No,No,59,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,46.191673735791255,2725.308750411684,Yes
Female,0,Yes,No,65,Yes,Yes,No,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),39.64693890291463,2577.051028689451,No
Male,1,Yes,No,35,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,64.1667404814389,2245.835916850361,Yes
Male,0,No,No,19,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,51.268292133583756,974.0975505380914,No
Male,0,Yes,No,47,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.01729677588466,4042.812948466579,No
Male,1,Yes,Yes,52,No,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),75.69158735612757,3935.9625425186337,No
Male,0,No,Yes,30,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.84321787567845,3025.2965362703535,Yes
Male,0,No,Yes,65,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,118.12445509699289,7678.089581304538,Yes
Male,0,No,Yes,31,No,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,46.32016253523303,1435.925038592224,Yes
Male,1,Yes,Yes,35,No,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),55.80191842218013,1953.0671447763045,Yes
Male,1,Yes,No,19,Yes,No,No,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),53.61329520213586,1018.6526088405814,Yes
Male,0,No,No,22,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,111.35712303546711,2449.8567067802765,Yes
Male,1,Yes,No,22,No,Yes,No,No,No,No,Yes,No,No,Two year,Yes,Mailed check,20.174409672209094,443.8370127886001,No
Male,0,No,No,26,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),117.19196110056205,3046.9909886146133,Yes
Female,1,Yes,Yes,29,Yes,Yes,No,No,No,No,No,No,Yes,One year,Yes,Electronic check,45.01408351772051,1305.4084220138948,Yes
Female,0,No,Yes,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,32.1852661648382,1641.448574406748,Yes
Male,1,Yes,No,49,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.87950118628912,4453.095558128167,Yes
Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,37.8585412033962,1855.0685189664139,No
Male,0,No,Yes,44,No,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,105.11771925345074,4625.179647151833,No
Female,1,No,No,33,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,64.58941524715812,2131.450703156218,Yes
Male,0,No,Yes,52,No,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),40.116410649750314,2086.0533537870165,Yes
Male,1,No,Yes,43,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,51.36088209541258,2208.517930102741,Yes
Female,0,Yes,No,57,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),102.8093267758353,5860.131626222612,No
Female,1,No,No,37,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),96.82855881646671,3582.6566762092684,No
Female,1,Yes,Yes,52,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),119.78523583803972,6228.832263578066,Yes
Female,0,No,Yes,36,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),100.0093421850859,3600.3363186630922,Yes
Female,0,Yes,Yes,52,No,Yes,No,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),56.08161770448577,2916.24412063326,Yes
Female,1,No,No,61,Yes,No phone service,No,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,52.79532523637475,3220.51483941886,No
Female,1,Yes,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),107.69537646235491,4200.119682031842,No
Male,1,No,No,21,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),82.96163885824028,1742.1944160230457,Yes
Female,0,Yes,Yes,37,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),38.198897586028714,1413.3592106830624,Yes
Female,1,Yes,Yes,51,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,40.90018040118578,2085.9092004604745,No
Male,1,No,Yes,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,88.79522720965068,5949.280223046595,No
Female,1,Yes,Yes,19,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Electronic check,37.574325980094955,713.9121936218041,No
Female,0,No,No,18,Yes,No,No,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),78.85112010040405,1419.3201618072728,Yes
Male,1,No,Yes,20,No,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,82.94548392267649,1658.9096784535298,Yes
Female,0,Yes,Yes,41,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),110.8399207920965,4544.436752475956,Yes
Male,1,Yes,No,48,Yes,No,No,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,24.59128589500412,1180.3817229601977,No
Female,1,No,No,55,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),96.63036362417121,5314.669999329417,No
Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),98.85271960563477,3064.434307774678,No
Male,1,No,No,35,No,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,60.01097380815783,2100.384083285524,No
Male,0,Yes,Yes,46,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.12191147228424,3961.607927725075,Yes
Female,1,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,19.35598376190111,541.9675453332311,No
Female,1,No,Yes,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),99.86207353318468,2097.1035441968784,No
Female,1,No,Yes,51,No,No phone service,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),29.420693619408738,1500.4553745898456,No
Female,0,Yes,No,26,Yes,Yes,No,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),29.946797524756796,778.6167356436767,Yes
Male,1,No,No,64,No,Yes,No,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),84.61635295287333,5415.446588983893,No
Female,0,Yes,Yes,31,No,No phone service,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.13360458907565,3383.141742261345,Yes
Male,0,No,No,53,No,No phone service,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),114.94274948595911,6091.965722755833,No
Female,0,No,No,55,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,118.24607290229324,6503.534009626128,Yes
Male,1,Yes,No,67,No,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),88.46403387770603,5927.090269806304,Yes
Female,1,Yes,Yes,40,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),97.6526246518352,3906.104986073408,Yes
Female,1,No,No,68,No,No,No,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,99.77122594538335,6784.443364286068,No
Male,0,Yes,Yes,27,No,No phone service,No,No,No,Yes,No,No,No,Two year,Yes,Mailed check,19.32479257421157,521.7693995037124,No
Male,0,No,No,38,No,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,117.92279124971536,4481.066067489183,Yes
Male,1,No,No,51,Yes,No phone service,No,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,93.7936543741368,4783.476373080977,Yes
Female,1,No,Yes,19,No,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,55.40242490586631,1052.64607321146,No
Female,0,No,No,28,No,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,41.827581358627796,1171.1722780415782,No
Female,0,Yes,Yes,23,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.14236880609039,2280.274482540079,Yes
Female,0,No,Yes,47,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.97107176904771,3852.6403731452424,Yes
Male,1,Yes,Yes,34,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),55.91085796011587,1900.9691706439396,Yes
Male,0,Yes,Yes,20,Yes,No,No,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),47.1741449723418,943.482899446836,No
Male,0,No,No,46,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,119.03644669962333,5475.676548182673,Yes
Female,1,Yes,No,48,Yes,No phone service,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,113.07729530449113,5427.710174615574,Yes
Male,0,Yes,Yes,64,No,No,No,No,Yes,No,No,No,Yes,One year,No,Electronic check,69.21089713734503,4429.497416790082,Yes
Male,1,Yes,Yes,44,No,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.51832874866787,4158.806464941386,Yes
Male,1,Yes,No,22,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.45135111875187,1945.9297246125411,No
Female,1,No,Yes,28,No,Yes,No,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,48.21853752022079,1350.119050566182,No
Male,1,Yes,No,42,No,No phone service,No,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),85.8441721798692,3605.4552315545066,No
Female,0,No,Yes,64,No,No phone service,No,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,95.0796739584987,6085.099133343917,No
Female,0,No,Yes,24,No,No,No,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),31.377512823592248,753.060307766214,No
Female,1,No,Yes,59,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,24.876030846894388,1467.6858199667688,No
Male,1,Yes,No,21,No,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),89.11991524893014,1871.518220227533,No
Male,1,Yes,Yes,25,No,Yes,No,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,40.836470204674995,1020.9117551168749,Yes
Male,1,Yes,Yes,62,No,No,No,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,83.270742422001,5162.786030164062,Yes
Female,1,Yes,No,32,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,22.170029009401244,709.4409283008398,Yes
Male,0,No,Yes,30,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.9912474301594,2729.7374229047823,No
Female,0,Yes,No,19,Yes,Yes,No,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),42.564214313055416,808.7200719480529,Yes
Male,0,Yes,No,35,Yes,No,No,No,No,No,No,Yes,No,One year,No,Electronic check,116.9264566094823,4092.4259813318804,Yes
Male,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),110.57742553005691,4091.364744612106,Yes
Male,1,No,No,68,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.45537489928294,6898.9654931512405,No
Female,1,Yes,No,28,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,104.74040170034054,2932.7312476095353,Yes
Male,1,Yes,No,42,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,19.517654247998465,819.7414784159355,Yes
Female,0,No,No,22,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,102.09894108659617,2246.1767039051156,No
Female,1,Yes,No,31,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,22.297154067746252,691.2117761001338,Yes
Male,0,No,No,55,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,104.15070637599851,5728.288850679918,No
Female,0,No,No,25,No,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.25843519524247,2106.460879881062,No
Female,1,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),51.52522066291556,3555.2402257411736,No
Male,0,Yes,Yes,28,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,30.79246914418123,862.1891360370744,No
Female,0,Yes,Yes,60,No,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,74.32209863961322,4459.325918376793,No
Male,1,No,Yes,33,No,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,109.4966305349073,3613.3888076519406,No
Male,1,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),105.13585437733651,3364.3473400747685,No
Female,1,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),41.5167019356078,2781.6190296857226,Yes
Female,1,No,Yes,41,No,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,34.54342849633028,1416.2805683495415,Yes
Male,0,Yes,No,65,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,39.21222780827243,2548.794807537708,Yes
Female,1,No,No,61,Yes,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,59.59305240578527,3635.1761967529014,Yes
Male,1,Yes,No,38,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),46.43933881515862,1764.6948749760277,No
Female,1,No,No,46,No,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,27.870738304224233,1282.0539619943147,No
Female,0,Yes,No,66,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.39919586863928,4382.346927330193,Yes
Male,0,No,No,25,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),57.94600875819104,1448.650218954776,Yes
Male,1,Yes,Yes,18,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,64.2701560075468,1156.8628081358424,No
Female,1,No,No,61,No,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,113.61884377055496,6930.749470003852,No
Female,0,Yes,Yes,62,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,54.34724869667018,3369.529419193551,Yes
Male,0,Yes,Yes,42,Yes,No phone service,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.56090906789265,3467.558180851491,Yes
Male,1,Yes,No,43,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,70.3519277376468,3025.1328927188124,No
Male,1,No,No,71,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),32.15771965620593,2283.198095590621,Yes
Female,1,Yes,Yes,34,No,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,117.62977245347845,3999.4122634182672,No
Female,0,No,Yes,33,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3079122453514,3310.1611040965963,No
Male,0,No,Yes,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,82.704796705087,1654.09593410174,Yes
Male,1,No,No,42,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,62.9138546722675,2642.3818962352348,Yes
Male,0,No,No,52,Yes,No phone service,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),43.117358188842275,2242.102625819798,No
